Client;Sex;Age;Tenure;Count_CA;Count_SA;Count_MF;Count_OVD;Count_CC;Count_CL;ActBal_CA;ActBal_SA;ActBal_MF;ActBal_OVD;ActBal_CC;ActBal_CL;flow_CA;TransactionsCred_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDeb_PaymentOrder;Sale_MF;Sale_CC;Sale_CL;Revenue_MF;Revenue_CC;Revenue_CL
825;1;32;152;1;0.0;0.0;0.0;0.0;0.0;28.571428571428573;0.0;0.0;0.0;0.0;0.0;-35.85642857142858;2.0;428.57142857142856;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
826;0;30;108;1;0.0;1.0;1.0;1.0;0.0;0.0;0.0;62103.26857142857;0.0;0.0;0.0;25.578928571428378;13.0;196.42857142857144;174.4935714285714;107.14285714285714;32.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;2.821428571428572
827;1;57;50;1;0.0;0.0;1.0;1.0;0.0;49.19357142857143;0.0;0.0;0.0;0.4642857142857143;0.0;295.3685714285714;6.0;607.1428571428571;17.857142857142858;843.25;23.0;4.0;17.0;0.0;1.0;1.0;0.0;7.928571428571429;12.242142857142856
828;0;27;221;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.75785714285715;2.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
829;0;80;71;1;0.0;0.0;0.0;1.0;5.0;183.6614285714286;0.0;0.0;0.0;2.344642857142857;1506.5014285714285;116.82285714285717;8.0;178.57142857142858;196.7328571428572;597.1428571428571;31.0;4.0;14.0;;;;;;
830;1;23;65;1;0.0;0.0;0.0;0.0;0.0;21.3625;0.0;0.0;0.0;0.0;0.0;23.42071428571421;2.0;428.57142857142856;171.21714285714285;374.82142857142856;24.0;6.0;2.0;;;;;;
831;1;47;111;1;0.0;1.0;0.0;0.0;0.0;1440.0525;0.0;0.0;0.0;0.0;0.0;-230.79821428571427;3.0;0.0;0.0;1016.5164285714284;6.0;0.0;5.0;1.0;0.0;0.0;2.024642857142857;0.0;0.0
832;0;37;174;1;0.0;0.0;0.0;0.0;0.0;458.8110714285714;0.0;0.0;0.0;0.0;0.0;72.950357142857;2.0;535.7142857142857;0.0;337.85714285714283;12.0;1.0;6.0;;;;;;
833;1;36;150;1;0.0;0.0;0.0;0.0;0.0;3017.6414285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.999285714285714;0.0
834;0;28;78;1;0.0;0.0;1.0;0.0;1.0;4430.363214285714;0.0;0.0;0.0;0.0;2015.4878571428571;35.714285714286234;20.0;267.85714285714283;155.64285714285714;752.7703571428572;23.0;5.0;8.0;;;;;;
835;0;66;98;1;0.0;0.0;0.0;0.0;0.0;871.5024999999999;0.0;0.0;0.0;0.0;0.0;376.67964285714294;3.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
836;0;27;129;2;0.0;0.0;0.0;0.0;0.0;920.6767857142858;0.0;0.0;0.0;0.0;0.0;-1.9639285714285717;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.416607142857143;11.0;0.0
837;1;56;176;1;0.0;0.0;0.0;0.0;0.0;686.4396428571429;0.0;0.0;0.0;0.0;0.0;26.78821428571429;2.0;0.0;0.0;78.75;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
838;1;24;181;1;0.0;0.0;1.0;0.0;0.0;54.48214285714285;0.0;0.0;0.0;0.0;0.0;-366.7675;4.0;107.14285714285714;338.075;335.6246428571429;20.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;3.892857142857143
839;1;29;55;1;0.0;0.0;0.0;0.0;0.0;870.7567857142857;0.0;0.0;0.0;0.0;0.0;-67.85678571428572;1.0;67.85714285714286;0.0;0.0;1.0;1.0;0.0;;;;;;
840;0;67;86;1;0.0;0.0;0.0;1.0;0.0;14.712142857142856;0.0;0.0;0.0;0.0;0.0;-1042.2232142857144;4.0;71.42857142857143;642.8571428571429;236.24964285714285;9.0;2.0;3.0;0.0;1.0;0.0;0.0;3.5107142857142857;0.0
841;0;63;134;1;1.0;2.0;0.0;0.0;0.0;1029.6585714285711;0.0;0.0;0.0;0.0;0.0;0.0003571428571428;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
842;0;54;56;1;0.0;0.0;0.0;0.0;0.0;22.135714285714283;0.0;0.0;0.0;0.0;0.0;-0.8939285714285715;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
843;-1;36;151;1;0.0;0.0;0.0;0.0;0.0;80.92857142857143;0.0;0.0;0.0;0.0;0.0;-37.97142857142853;4.0;357.1428571428572;643.5857142857143;1130.178571428571;23.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0
844;1;43;129;1;0.0;0.0;0.0;0.0;0.0;21.330714285714286;0.0;0.0;0.0;0.0;0.0;-498.96321428571434;3.0;525.0;10.714285714285714;207.7142857142857;10.0;3.0;4.0;;;;;;
845;0;31;37;1;0.0;0.0;0.0;0.0;0.0;459.5907142857144;0.0;0.0;0.0;0.0;0.0;-0.8939285714285715;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
846;1;21;52;1;1.0;2.0;1.0;1.0;0.0;224.0717857142857;5.000357142857142;12033.395714285714;558.7092857142858;0.0;0.0;4877.863928571429;3.0;357.1428571428572;639.7310714285715;1278.8071428571427;29.0;4.0;15.0;0.0;0.0;1.0;0.0;0.0;2.5535714285714284
847;1;19;77;1;0.0;0.0;0.0;0.0;0.0;240.94892857142852;0.0;0.0;0.0;0.0;0.0;-0.8771428571428572;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
848;1;34;23;1;0.0;0.0;0.0;1.0;0.0;49.75678571428572;0.0;0.0;0.0;0.0;0.0;-1550.4228571428573;2.0;1857.142857142857;95.64285714285714;0.0;13.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
849;0;24;14;1;0.0;0.0;0.0;0.0;0.0;146.85392857142855;0.0;0.0;0.0;0.0;0.0;-98.43321428571427;2.0;189.80964285714285;0.0;0.0;9.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;12.868214285714286
850;0;49;44;1;0.0;0.0;0.0;0.0;0.0;43.52321428571429;0.0;0.0;0.0;0.0;0.0;166.05750000000012;3.0;0.0;0.0;121.92857142857144;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.8939285714285715;0.0
852;1;30;199;1;0.0;0.0;0.0;0.0;0.0;357.1457142857143;0.0;0.0;0.0;0.0;0.0;142.1810714285715;4.0;0.0;0.0;550.6071428571429;6.0;0.0;5.0;;;;;;
853;1;47;148;1;1.0;0.0;1.0;0.0;0.0;3061.968928571429;19069.40071428571;0.0;0.0;0.0;0.0;-454.3549999999998;2.0;571.4285714285714;30.9;487.15;14.0;1.0;9.0;;;;;;
854;0;26;47;1;1.0;4.0;1.0;0.0;0.0;1860.2396428571428;851.0614285714286;342.59607142857146;0.0;0.0;0.0;-210.49285714285713;2.0;542.8571428571429;21.357142857142858;195.78607142857143;7.0;2.0;3.0;;;;;;
855;1;35;150;1;0.0;1.0;0.0;0.0;0.0;49.0575;0.0;1171.071428571429;0.0;0.0;0.0;483.9578571428572;5.0;250.0;52.621428571428574;10.678571428571429;5.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;17.642857142857142
857;0;61;171;1;0.0;0.0;0.0;0.0;0.0;983.3739285714286;0.0;0.0;0.0;0.0;0.0;53.61607142857133;2.0;0.0;0.0;363.5357142857143;9.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
860;1;26;9;1;0.0;0.0;0.0;0.0;0.0;169.96964285714284;0.0;0.0;0.0;0.0;0.0;0.0003571428571428;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.107142857142858
861;1;46;20;1;0.0;0.0;0.0;0.0;0.0;736.4207142857142;0.0;0.0;0.0;0.0;0.0;3.571785714285724;4.0;110.71428571428572;0.0;0.0;4.0;4.0;0.0;;;;;;
862;1;29;152;1;0.0;0.0;0.0;0.0;0.0;3.5835714285714286;0.0;0.0;0.0;0.0;0.0;21.55107142857142;2.0;125.0;104.41428571428573;0.0;17.0;5.0;0.0;;;;;;
863;1;26;151;1;0.0;0.0;1.0;1.0;2.0;21.936785714285715;0.0;0.0;0.0;1.1785714285714286;63.80321428571428;-513.7064285714284;14.0;642.8571428571429;1120.1857142857143;805.3571428571429;23.0;7.0;8.0;0.0;0.0;1.0;0.0;0.0;22.607142857142858
864;1;31;26;1;0.0;0.0;1.0;0.0;0.0;23.49607142857143;0.0;0.0;0.0;0.0;0.0;307.41035714285726;2.0;785.7142857142857;0.0;0.0;5.0;3.0;0.0;1.0;0.0;0.0;30.697321428571428;0.0;0.0
865;1;23;26;1;0.0;0.0;0.0;0.0;0.0;591.2628571428571;0.0;0.0;0.0;0.0;0.0;-316.1892857142857;2.0;214.28571428571428;14.285714285714286;203.42857142857144;12.0;3.0;5.0;0.0;0.0;1.0;0.0;0.0;7.535714285714286
866;1;21;83;1;0.0;0.0;0.0;0.0;0.0;1751.3507142857145;0.0;0.0;0.0;0.0;0.0;-276.38714285714286;5.0;696.4285714285714;928.2632142857144;804.25;70.0;12.0;15.0;;;;;;
867;0;36;62;1;0.0;0.0;1.0;0.0;0.0;1097.7342857142858;0.0;0.0;0.0;0.0;0.0;-224.00535714285715;1.0;0.0;93.86321428571428;126.75;5.0;0.0;2.0;0.0;1.0;0.0;0.0;3.392857142857143;0.0
868;0;40;151;1;0.0;2.0;0.0;0.0;0.0;0.0;0.0;848.3725000000001;0.0;0.0;0.0;446.29178571428565;2.0;0.0;0.0;567.8571428571429;4.0;0.0;3.0;;;;;;
869;1;66;93;1;1.0;3.0;0.0;0.0;0.0;352.8278571428572;5469.851071428571;833.2367857142857;0.0;0.0;0.0;-327.95821428571435;3.0;89.28571428571429;462.7528571428571;320.42857142857144;21.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
870;1;22;101;1;0.0;0.0;1.0;0.0;0.0;122.10642857142857;0.0;0.0;182.96571428571428;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;;;;;;
871;0;45;157;1;0.0;0.0;0.0;1.0;2.0;2853.2082142857143;0.0;0.0;0.0;122.11714285714288;8660.066071428571;-298.1696428571422;3.0;714.2857142857143;88.53571428571429;4334.239642857143;16.0;1.0;8.0;;;;;;
872;0;26;152;1;0.0;0.0;0.0;0.0;0.0;13775.455;0.0;0.0;0.0;0.0;0.0;317.279642857143;2.0;332.1428571428572;174.37107142857144;1123.321428571429;29.0;3.0;10.0;1.0;0.0;0.0;3.3466071428571427;0.0;0.0
873;0;31;150;1;0.0;0.0;0.0;0.0;0.0;107.2625;0.0;0.0;0.0;0.0;0.0;-14548.845714285715;13.0;0.0;1745.1371428571426;30069.696428571428;64.0;0.0;23.0;0.0;1.0;1.0;0.0;16.52357142857143;12.75
874;0;32;151;1;1.0;2.0;1.0;0.0;0.0;3612.059285714286;1628.490714285714;1218.6610714285714;0.0;0.0;0.0;180.7642857142855;4.0;0.0;16.12035714285714;11324.483928571428;16.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0
875;1;43;124;1;0.0;0.0;0.0;0.0;0.0;50.34107142857143;0.0;0.0;0.0;0.0;0.0;0.8217857142857383;3.0;217.8571428571429;50.28642857142857;92.46428571428572;19.0;7.0;4.0;1.0;0.0;0.0;0.2823214285714285;0.0;0.0
876;0;57;115;1;1.0;0.0;1.0;0.0;0.0;5948.005714285714;7155.010357142857;0.0;0.0;0.0;0.0;45.21428571428578;15.0;735.7142857142857;499.8525;321.35714285714283;27.0;3.0;5.0;;;;;;
877;0;26;8;1;0.0;0.0;0.0;0.0;0.0;2163.824642857143;0.0;0.0;0.0;0.0;0.0;-45.41178571428554;8.0;207.14285714285717;165.92857142857142;941.6071428571428;13.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
879;1;37;35;1;0.0;0.0;0.0;0.0;0.0;3871.886785714286;0.0;0.0;0.0;0.0;0.0;-533.5982142857142;2.0;535.7142857142857;178.10357142857143;290.82142857142856;17.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
880;0;49;64;1;0.0;0.0;0.0;0.0;0.0;70.54857142857142;0.0;0.0;0.0;0.0;0.0;-34.285357142857144;2.0;17.857142857142858;24.571428571428573;0.0;9.0;2.0;0.0;1.0;0.0;0.0;1.2494642857142857;0.0;0.0
881;1;72;179;2;0.0;0.0;0.0;0.0;0.0;3024.1453571428574;0.0;0.0;0.0;0.0;0.0;-107.60357142857143;1.0;107.14285714285714;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.664642857142858
882;1;36;150;1;1.0;1.0;0.0;0.0;0.0;51.97178571428572;19147.45464285714;11207.173214285713;0.0;0.0;0.0;-603.4192857142858;2.0;0.0;281.03214285714284;736.75;14.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
883;0;34;67;1;0.0;0.0;0.0;0.0;0.0;236.2178571428572;0.0;0.0;0.0;0.0;0.0;12.812857142857126;4.0;257.1428571428572;0.0;82.18785714285715;7.0;2.0;4.0;1.0;0.0;0.0;2.2319642857142856;0.0;0.0
884;0;32;149;1;0.0;0.0;1.0;0.0;0.0;2250.3082142857143;0.0;0.0;0.0;0.0;0.0;-624.9971428571428;7.0;0.0;0.0;822.9285714285714;16.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;9.029642857142855
885;1;32;151;1;0.0;0.0;0.0;0.0;0.0;3641.432142857143;0.0;0.0;0.0;0.0;0.0;71.41571428571427;2.0;0.0;61.175;364.82142857142856;10.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
886;0;36;181;1;1.0;0.0;0.0;0.0;0.0;168.90464285714285;115074.53357142858;0.0;0.0;0.0;0.0;208.3589285714288;4.0;232.14285714285717;107.66857142857144;387.1071428571428;25.0;3.0;11.0;;;;;;
887;0;55;151;1;0.0;0.0;0.0;0.0;0.0;402.8014285714286;0.0;0.0;0.0;0.0;0.0;-87.01392857142832;4.0;910.7142857142856;251.89535714285716;487.2142857142857;39.0;6.0;11.0;;;;;;
888;0;46;150;1;0.0;0.0;0.0;0.0;0.0;137.52178571428573;0.0;0.0;0.0;0.0;0.0;20.00285714285718;4.0;357.1428571428572;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
889;1;36;236;1;0.0;0.0;0.0;0.0;0.0;2560.4264285714285;0.0;0.0;0.0;0.0;0.0;-1.1750000000000007;1.0;7.142857142857143;19.03214285714285;0.0;3.0;1.0;0.0;;;;;;
890;1;35;22;1;1.0;0.0;0.0;0.0;0.0;1024.4442857142856;16727.635357142855;0.0;0.0;0.0;0.0;-182.85892857142835;4.0;0.0;0.0;1178.571428571429;4.0;0.0;1.0;1.0;1.0;0.0;8.936964285714286;4.25;0.0
891;1;21;11;1;0.0;0.0;1.0;0.0;0.0;1131.6232142857143;0.0;0.0;0.0;0.0;0.0;622.865357142857;7.0;0.0;0.0;351.5357142857143;8.0;0.0;7.0;;;;;;
892;1;45;149;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;641.1453571428572;0.0;0.0;-173.8914285714285;3.0;178.57142857142858;0.0;251.32142857142856;12.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
893;1;48;53;1;0.0;0.0;0.0;0.0;0.0;2.468928571428571;0.0;0.0;0.0;0.0;0.0;-812.5946428571428;9.0;0.0;0.0;1767.7142857142858;17.0;0.0;15.0;;;;;;
894;1;69;21;1;0.0;0.0;1.0;1.0;2.0;354.98285714285714;0.0;0.0;0.0;0.7142857142857143;2182.3967857142857;-87.85178571428537;6.0;857.1428571428571;300.98928571428576;859.0114285714286;37.0;3.0;19.0;;;;;;
895;0;22;25;1;1.0;0.0;0.0;0.0;0.0;997.9667857142856;26797.119285714285;0.0;0.0;0.0;0.0;-77.48285714285714;2.0;535.7142857142857;0.0;6.607142857142857;4.0;3.0;1.0;0.0;1.0;0.0;0.0;4.286785714285714;0.0
896;1;23;99;1;0.0;0.0;0.0;0.0;0.0;1743.7385714285715;0.0;0.0;0.0;0.0;0.0;-222.54142857142858;2.0;535.7142857142857;0.0;101.92857142857144;5.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
897;0;51;116;1;1.0;3.0;0.0;0.0;0.0;0.7553571428571428;7567.191785714285;6511.858928571428;0.0;0.0;0.0;3.3657142857142617;3.0;0.0;0.0;352.2857142857143;7.0;0.0;7.0;;;;;;
898;0;19;89;1;1.0;2.0;0.0;0.0;0.0;2741.8989285714283;1750.5525;563.3707142857143;0.0;0.0;0.0;-1.960357142857143;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;11.535714285714286;0.0
899;1;59;61;1;0.0;0.0;0.0;0.0;0.0;1068.936428571429;0.0;0.0;0.0;0.0;0.0;2.1335714285714857;2.0;17.857142857142858;2.7742857142857145;0.0;4.0;1.0;0.0;;;;;;
900;1;48;251;1;0.0;0.0;0.0;0.0;0.0;7.145714285714286;0.0;0.0;0.0;0.0;0.0;37.29464285714285;2.0;0.0;9.137857142857143;25.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;7.392857142857143;24.797500000000003
901;0;41;52;1;0.0;0.0;1.0;1.0;1.0;153.9807142857143;0.0;0.0;803.7907142857142;983.7857142857144;9501.474642857142;-326.43678571428586;8.0;203.57142857142856;26.785714285714285;1038.642857142857;18.0;3.0;5.0;1.0;0.0;0.0;0.1448214285714285;0.0;0.0
902;0;40;212;1;0.0;0.0;0.0;0.0;0.0;13482.236071428571;0.0;0.0;0.0;0.0;0.0;261.26928571428573;2.0;35.714285714285715;58.92857142857143;0.0;4.0;1.0;0.0;;;;;;
903;1;33;181;1;0.0;0.0;0.0;0.0;0.0;414.7292857142857;0.0;0.0;0.0;0.0;0.0;224.3242857142857;2.0;0.0;132.82142857142858;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.637857142857143;0.0;0.0
904;0;23;152;1;0.0;0.0;0.0;0.0;0.0;3758.344285714286;0.0;0.0;0.0;0.0;0.0;-654.5907142857143;1.0;235.7142857142857;302.9557142857143;113.75;14.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;8.321428571428571
905;1;37;11;1;0.0;0.0;0.0;0.0;0.0;4899.0482142857145;0.0;0.0;0.0;0.0;0.0;-60.98428571428565;2.0;0.0;0.0;631.4525;2.0;0.0;1.0;1.0;1.0;1.0;1.7610714285714286;0.8928571428571429;13.166785714285714
906;1;24;55;1;0.0;0.0;0.0;0.0;0.0;50.73;0.0;0.0;0.0;0.0;0.0;-118.1085714285714;4.0;208.50607142857143;67.84642857142858;0.0;18.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;2.107142857142857
907;1;67;193;1;0.0;0.0;0.0;0.0;0.0;778.5221428571429;0.0;0.0;0.0;0.0;0.0;98.93178571428567;3.0;0.0;0.0;97.5;5.0;0.0;5.0;1.0;0.0;0.0;2.288392857142857;0.0;0.0
908;1;43;179;1;0.0;0.0;0.0;0.0;0.0;54172.86928571429;0.0;0.0;0.0;0.0;0.0;-1.7625000000000002;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;26.998214285714287;0.0
909;1;21;27;1;0.0;0.0;1.0;0.0;1.0;4.710714285714286;0.0;0.0;0.0;0.0;4291.996428571429;289.3371428571427;3.0;178.57142857142858;0.0;166.57142857142858;7.0;1.0;4.0;;;;;;
910;1;34;44;1;1.0;0.0;0.0;1.0;0.0;3007.753214285714;1149.5053571428573;0.0;0.0;928.4642857142856;0.0;22.040357142857147;4.0;107.14285714285714;909.6139285714286;391.7857142857143;12.0;3.0;5.0;;;;;;
911;0;22;30;1;0.0;0.0;1.0;0.0;0.0;3.257142857142857;0.0;0.0;0.0;0.0;0.0;-1525.2003571428575;4.0;696.4285714285714;644.1871428571429;1533.107142857143;40.0;3.0;15.0;1.0;0.0;1.0;1.269642857142857;0.0;1.0714285714285714
912;1;50;10;1;0.0;0.0;0.0;0.0;0.0;3.496785714285714;0.0;0.0;0.0;0.0;0.0;-0.8757142857143663;3.0;0.0;67.39642857142857;1428.357142857143;14.0;0.0;5.0;;;;;;
913;1;44;3;1;0.0;1.0;0.0;0.0;0.0;2102.5003571428574;0.0;7975.683571428572;0.0;0.0;0.0;12.33607142857143;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
914;1;28;8;1;0.0;0.0;0.0;0.0;2.0;2.6075000000000004;0.0;0.0;0.0;0.0;12567.025714285714;4157.681785714285;3.0;235.7142857142857;568.3035714285714;425.0;22.0;3.0;1.0;0.0;1.0;1.0;0.0;17.31;12.425714285714289
915;1;59;180;1;0.0;1.0;1.0;0.0;0.0;33.43214285714286;0.0;13680.277142857143;175.59964285714287;0.0;0.0;-105.60428571428577;2.0;178.57142857142858;0.0;485.1071428571428;10.0;1.0;8.0;1.0;0.0;0.0;3.490535714285714;0.0;0.0
916;0;51;151;1;1.0;5.0;1.0;1.0;0.0;7949.006785714286;554.9710714285715;2545.743214285714;470.0514285714286;1188.7867857142858;0.0;452.64678571428567;4.0;0.0;2.6700000000000004;623.8928571428571;16.0;0.0;10.0;;;;;;
917;0;44;232;1;1.0;1.0;0.0;0.0;0.0;9.055;191.3092857142857;0.0;0.0;0.0;0.0;-647.1189285714289;4.0;785.7142857142857;127.89285714285714;369.25;14.0;3.0;7.0;0.0;0.0;1.0;0.0;0.0;3.928571428571429
918;1;37;44;1;0.0;0.0;0.0;0.0;0.0;1054.8021428571428;0.0;0.0;0.0;0.0;0.0;-40.74857142857143;1.0;0.0;0.0;38.57142857142857;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
919;0;29;5;1;0.0;0.0;1.0;0.0;0.0;254.0117857142857;0.0;0.0;0.0;0.0;0.0;-0.2807142857142253;7.0;278.57142857142856;157.67214285714286;438.7282142857143;22.0;4.0;8.0;;;;;;
920;1;29;150;1;0.0;0.0;0.0;0.0;0.0;111.87035714285716;0.0;0.0;0.0;0.0;0.0;20.934999999999945;4.0;821.4285714285714;214.38892857142855;285.1428571428572;20.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
921;0;36;167;2;0.0;0.0;0.0;0.0;0.0;2691.9957142857143;0.0;0.0;0.0;0.0;0.0;6.381785714285741;3.0;239.28571428571428;63.37857142857143;0.0;19.0;10.0;0.0;0.0;1.0;0.0;0.0;3.8225;0.0
922;0;26;209;1;0.0;0.0;0.0;0.0;0.0;1963.8014285714287;0.0;0.0;0.0;0.0;0.0;-4.270357142857143;1.0;0.0;1.7892857142857144;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.214285714285714
923;0;49;226;1;0.0;0.0;0.0;0.0;0.0;96.08928571428572;0.0;0.0;0.0;0.0;0.0;14.12892857142856;2.0;1098.625;0.0;0.0;5.0;2.0;0.0;;;;;;
924;0;30;135;1;0.0;0.0;1.0;1.0;0.0;341.5514285714286;0.0;0.0;0.0;460.0892857142857;0.0;2730.7657142857133;3.0;0.0;425.67607142857145;61955.10392857143;21.0;0.0;16.0;0.0;1.0;0.0;0.0;25.040357142857143;0.0
925;1;28;0;1;0.0;0.0;0.0;0.0;0.0;527.9432142857142;0.0;0.0;0.0;0.0;0.0;2.465000000000032;3.0;267.85714285714283;0.0;200.0;4.0;2.0;1.0;;;;;;
926;1;72;188;1;0.0;0.0;1.0;0.0;0.0;2860.8021428571437;0.0;0.0;0.0;0.0;0.0;-67.69749999999999;4.0;1142.857142857143;0.0;221.64285714285717;12.0;3.0;8.0;0.0;1.0;0.0;0.0;3.392857142857143;0.0
927;0;41;217;1;1.0;1.0;0.0;0.0;0.0;1897.836071428572;3104.5839285714287;3904.851785714286;0.0;0.0;0.0;2258.3010714285715;6.0;0.0;0.0;1198.857857142857;8.0;0.0;8.0;1.0;1.0;0.0;9.385714285714286;3.5692857142857144;0.0
928;0;83;24;1;0.0;26.0;0.0;0.0;0.0;10594.5225;0.0;69777.20535714286;0.0;0.0;0.0;235.6042857142861;6.0;0.0;128.81428571428572;2286.464285714286;14.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
929;1;87;150;1;0.0;0.0;0.0;0.0;0.0;291.1532142857143;0.0;0.0;0.0;0.0;0.0;0.0003571428571428;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
930;0;26;117;1;2.0;0.0;0.0;0.0;0.0;849.1971428571429;4113.770357142857;0.0;0.0;0.0;0.0;-1.9350000000000003;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
931;1;40;63;1;0.0;0.0;0.0;0.0;0.0;10349.92;0.0;0.0;0.0;0.0;0.0;4.393928571428603;4.0;260.7142857142857;67.25;29.25;22.0;12.0;1.0;;;;;;
932;0;22;126;1;1.0;7.0;0.0;0.0;0.0;3060.9460714285715;7537.403214285715;2116.0714285714284;0.0;0.0;0.0;-124.3775;1.0;0.0;0.0;121.8525;6.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
934;1;78;55;1;0.0;0.0;1.0;1.0;1.0;1613.8460714285716;0.0;0.0;0.0;708.2582142857143;3261.6978571428567;2.8700000000000045;3.0;535.7142857142857;44.104642857142856;239.07142857142856;25.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
935;0;46;49;1;0.0;0.0;1.0;0.0;0.0;2430.9746428571425;0.0;0.0;0.0;0.0;0.0;0.0;11.0;171.42857142857142;0.0;153.71428571428572;11.0;3.0;5.0;1.0;0.0;0.0;2.3448214285714286;0.0;0.0
936;1;22;13;1;0.0;0.0;0.0;0.0;0.0;1973.2807142857143;0.0;0.0;0.0;0.0;0.0;-3.392142857142857;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;
937;1;65;80;1;0.0;0.0;0.0;0.0;0.0;361.5896428571429;0.0;0.0;0.0;0.0;0.0;-54.96142857142854;2.0;107.14285714285714;0.0;322.6428571428572;8.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
938;1;57;33;1;1.0;2.0;0.0;0.0;0.0;7.576785714285714;52743.09071428572;0.0;0.0;0.0;0.0;-22.063571428571436;2.0;85.71428571428571;221.52857142857144;163.28571428571428;17.0;2.0;6.0;0.0;1.0;1.0;0.0;4.928571428571429;7.812142857142858
939;1;62;151;1;0.0;0.0;0.0;0.0;0.0;2181.302142857143;0.0;0.0;0.0;0.0;0.0;0.72607142857143;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.5850000000000002;0.0;0.0
941;1;27;97;1;0.0;0.0;0.0;0.0;0.0;4466.422142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.75
942;1;40;76;1;2.0;3.0;0.0;0.0;0.0;2841.414285714286;27797.979642857143;0.0;0.0;0.0;0.0;40.36178571428573;2.0;0.0;0.0;173.5;4.0;0.0;3.0;0.0;1.0;0.0;0.0;36.785714285714285;0.0
944;1;43;149;1;0.0;0.0;0.0;0.0;0.0;764.6896428571429;0.0;0.0;0.0;0.0;0.0;0.0003571428571428;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;15.77892857142857;0.0;0.0
